Test: [300/457]	Time 1.663 (1.976)	Loss 4.8041 (6.9069)	Prec@1 0.000 (1.379)	Prec@5 0.000 (10.345)
Test: [320/457]	Time 1.760 (1.960)	Loss 3.4375 (6.8956)	Prec@1 0.000 (1.290)	Prec@5 0.000 (10.323)
Test: [340/457]	Time 2.191 (1.956)	Loss 5.9653 (6.8914)	Prec@1 0.000 (1.220)	Prec@5 0.000 (9.756)
Test: [380/457]	Time 1.821 (1.944)	Loss 11.1849 (7.0203)	Prec@1 0.000 (1.081)	Prec@5 0.000 (9.730)
Test: [420/457]	Time 1.643 (1.937)	Loss 3.6528 (7.0907)	Prec@1 0.000 (0.985)	Prec@5 0.000 (9.852)
Test: [440/457]	Time 1.896 (1.927)	Loss 3.9502 (7.0647)	Prec@1 0.000 (0.943)	Prec@5 0.000 (9.434)
Testing Results: Prec@1 0.909 Prec@5 9.545 Loss 7.05930
Best Prec@1: 2.273

Epoch: [27][20/1333], lr: 0.0000025	Time 2.159 (2.198)	Loss 2.4181 (1.3473)	Loss_h 5.2064 (5.2128)	Prec@1 0.000 (60.000)	
Epoch: [27][40/1333], lr: 0.0000025	Time 2.096 (2.090)	Loss 0.2783 (1.8018)	Loss_h 2.2891 (4.2232)	Prec@1 100.000 (56.522)	
Epoch: [27][160/1333], lr: 0.0000025	Time 2.033 (2.103)	Loss 1.4278 (2.4616)	Loss_h 3.0914 (4.2596)	Prec@1 100.000 (36.232)	
Epoch: [27][200/1333], lr: 0.0000025	Time 2.615 (2.095)	Loss 0.2170 (2.3666)	Loss_h 2.3427 (4.1621)	Prec@1 100.000 (40.449)	
Epoch: [27][220/1333], lr: 0.0000025	Time 2.114 (2.065)	Loss 0.3905 (2.1964)	Loss_h 0.9766 (4.0191)	Prec@1 100.000 (44.554)	
Epoch: [27][240/1333], lr: 0.0000025	Time 1.507 (2.071)	Loss 0.0904 (2.2005)	Loss_h 1.4807 (3.9300)	Prec@1 100.000 (45.045)	
Epoch: [27][260/1333], lr: 0.0000025	Time 2.020 (2.078)	Loss 1.7302 (2.1351)	Loss_h 3.7409 (3.9340)	Prec@1 0.000 (45.833)	
Epoch: [27][300/1333], lr: 0.0000025	Time 1.621 (2.090)	Loss 0.7347 (2.0370)	Loss_h 0.7595 (3.7286)	Prec@1 100.000 (47.482)	
Epoch: [27][340/1333], lr: 0.0000025	Time 1.555 (2.082)	Loss 2.0722 (2.0909)	Loss_h 3.9002 (3.7507)	Prec@1 0.000 (46.939)	
Epoch: [27][360/1333], lr: 0.0000025	Time 3.255 (2.100)	Loss 7.6080 (2.2134)	Loss_h 4.8026 (3.7710)	Prec@1 0.000 (44.785)	
Epoch: [27][380/1333], lr: 0.0000025	Time 1.529 (2.077)	Loss 2.6297 (2.2342)	Loss_h 2.6129 (3.7039)	Prec@1 0.000 (43.182)	
Epoch: [27][440/1333], lr: 0.0000025	Time 1.917 (2.051)	Loss 0.7099 (2.3125)	Loss_h 2.6248 (3.6760)	Prec@1 100.000 (43.269)	
Epoch: [27][460/1333], lr: 0.0000025	Time 2.007 (2.052)	Loss 3.7325 (2.3272)	Loss_h 5.0598 (3.6754)	Prec@1 0.000 (43.256)	
Epoch: [27][480/1333], lr: 0.0000025	Time 1.620 (2.049)	Loss 1.4669 (2.3118)	Loss_h 2.5742 (3.6509)	Prec@1 100.000 (43.750)	
Epoch: [27][500/1333], lr: 0.0000025	Time 1.550 (2.052)	Loss 2.8755 (2.2893)	Loss_h 3.0805 (3.6484)	Prec@1 0.000 (44.444)	
Epoch: [27][560/1333], lr: 0.0000025	Time 1.993 (2.051)	Loss 5.1973 (2.3569)	Loss_h 7.0320 (3.6569)	Prec@1 0.000 (42.586)	
Epoch: [27][640/1333], lr: 0.0000025	Time 1.976 (2.046)	Loss 4.0606 (2.3469)	Loss_h 5.0304 (3.5758)	Prec@1 0.000 (42.715)	
Epoch: [27][660/1333], lr: 0.0000025	Time 1.752 (2.050)	Loss 0.0886 (2.3368)	Loss_h 0.9587 (3.5501)	Prec@1 100.000 (43.590)	
Epoch: [27][700/1333], lr: 0.0000025	Time 2.623 (2.051)	Loss 0.0852 (2.2645)	Loss_h 3.1438 (3.5104)	Prec@1 100.000 (46.407)	
Epoch: [27][720/1333], lr: 0.0000025	Time 2.283 (2.059)	Loss 4.9678 (2.2106)	Loss_h 9.2137 (3.5137)	Prec@1 0.000 (47.839)	
Epoch: [27][740/1333], lr: 0.0000025	Time 2.548 (2.063)	Loss 0.2255 (2.1934)	Loss_h 1.0040 (3.4920)	Prec@1 100.000 (48.169)	
Epoch: [27][800/1333], lr: 0.0000025	Time 2.390 (2.069)	Loss 5.1585 (2.1429)	Loss_h 3.6533 (3.4899)	Prec@1 0.000 (49.476)	
Epoch: [27][820/1333], lr: 0.0000025	Time 2.156 (2.066)	Loss 2.9012 (2.1393)	Loss_h 5.5433 (3.4856)	Prec@1 0.000 (49.614)	
Epoch: [27][900/1333], lr: 0.0000025	Time 1.790 (2.058)	Loss 0.4551 (2.0611)	Loss_h 5.3139 (3.3943)	Prec@1 100.000 (51.643)	
Epoch: [27][940/1333], lr: 0.0000025	Time 2.112 (2.057)	Loss 0.2612 (2.0719)	Loss_h 0.8058 (3.3914)	Prec@1 100.000 (51.116)	
Epoch: [27][980/1333], lr: 0.0000025	Time 1.992 (2.056)	Loss 2.8561 (2.0422)	Loss_h 4.2277 (3.3544)	Prec@1 0.000 (51.828)	
Epoch: [27][1000/1333], lr: 0.0000025	Time 1.650 (2.056)	Loss 0.2590 (2.0404)	Loss_h 0.8370 (3.3526)	Prec@1 100.000 (52.119)	
Epoch: [27][1020/1333], lr: 0.0000025	Time 2.444 (2.057)	Loss 0.0348 (2.0140)	Loss_h 2.7037 (3.3265)	Prec@1 100.000 (52.588)	
Epoch: [27][1040/1333], lr: 0.0000025	Time 1.525 (2.053)	Loss 0.0212 (2.0011)	Loss_h 0.7513 (3.3153)	Prec@1 100.000 (52.439)	
Epoch: [27][1060/1333], lr: 0.0000025	Time 1.631 (2.047)	Loss 0.0717 (1.9679)	Loss_h 2.0764 (3.3107)	Prec@1 100.000 (52.988)	
Epoch: [27][1100/1333], lr: 0.0000025	Time 2.158 (2.050)	Loss 0.6095 (1.9348)	Loss_h 1.6009 (3.2876)	Prec@1 100.000 (53.626)	
Epoch: [27][1120/1333], lr: 0.0000025	Time 1.723 (2.047)	Loss 0.9698 (1.9127)	Loss_h 4.1077 (3.2839)	Prec@1 100.000 (54.221)	
Epoch: [27][1160/1333], lr: 0.0000025	Time 2.052 (2.051)	Loss 0.5258 (1.9078)	Loss_h 3.6781 (3.2844)	Prec@1 100.000 (54.792)	
Epoch: [27][1180/1333], lr: 0.0000025	Time 2.455 (2.050)	Loss 2.7731 (1.8863)	Loss_h 5.6527 (3.2812)	Prec@1 0.000 (55.240)	
Epoch: [27][1200/1333], lr: 0.0000025	Time 2.836 (2.050)	Loss 3.5294 (1.8840)	Loss_h 5.1196 (3.3095)	Prec@1 0.000 (55.130)	
Epoch: [27][1240/1333], lr: 0.0000025	Time 1.502 (2.060)	Loss 0.0002 (1.8213)	Loss_h 5.5210 (3.3222)	Prec@1 100.000 (56.784)	
Epoch: [27][1280/1333], lr: 0.0000025	Time 2.250 (2.060)	Loss 0.0143 (1.7969)	Loss_h 2.6037 (3.3330)	Prec@1 100.000 (57.166)	
Epoch: [27][1300/1333], lr: 0.0000025	Time 1.883 (2.057)	Loss 0.0648 (1.7770)	Loss_h 6.1867 (3.3455)	Prec@1 100.000 (57.556)	
Test: [40/457]	Time 1.741 (2.659)	Loss 7.6322 (7.0936)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 1.998 (2.217)	Loss 4.0065 (7.0099)	Prec@1 0.000 (0.000)	Prec@5 0.000 (4.348)
Test: [120/457]	Time 1.982 (2.162)	Loss 10.5088 (7.2074)	Prec@1 0.000 (0.000)	Prec@5 0.000 (3.571)
Test: [140/457]	Time 1.533 (2.075)	Loss 4.9296 (7.1406)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.985)
Test: [160/457]	Time 1.560 (2.030)	Loss 11.7054 (7.0604)	Prec@1 0.000 (0.000)	Prec@5 0.000 (6.579)
Test: [200/457]	Time 1.860 (1.999)	Loss 3.2994 (7.1689)	Prec@1 0.000 (0.000)	Prec@5 100.000 (6.452)
Test: [300/457]	Time 1.648 (1.987)	Loss 4.8124 (6.9102)	Prec@1 0.000 (1.379)	Prec@5 0.000 (10.345)
Test: [320/457]	Time 2.040 (1.971)	Loss 3.3890 (6.8981)	Prec@1 0.000 (1.290)	Prec@5 0.000 (10.323)
Test: [340/457]	Time 2.080 (1.962)	Loss 5.9716 (6.8942)	Prec@1 0.000 (1.220)	Prec@5 0.000 (9.756)
Test: [380/457]	Time 1.528 (1.944)	Loss 11.1902 (7.0248)	Prec@1 0.000 (1.081)	Prec@5 0.000 (9.730)
Test: [420/457]	Time 2.055 (1.924)	Loss 3.6750 (7.0985)	Prec@1 0.000 (0.985)	Prec@5 0.000 (9.852)
Test: [440/457]	Time 1.742 (1.913)	Loss 3.9484 (7.0731)	Prec@1 0.000 (0.943)	Prec@5 0.000 (9.434)
Testing Results: Prec@1 0.909 Prec@5 9.545 Loss 7.06779
Best Prec@1: 2.273

Epoch: [28][20/1333], lr: 0.0000025	Time 2.063 (2.078)	Loss 0.5260 (1.0822)	Loss_h 5.2111 (5.2158)	Prec@1 100.000 (80.000)	
Epoch: [28][40/1333], lr: 0.0000025	Time 2.356 (2.000)	Loss 0.5002 (1.8022)	Loss_h 2.2667 (4.2198)	Prec@1 100.000 (56.522)	
Epoch: [28][160/1333], lr: 0.0000025	Time 1.967 (2.007)	Loss 1.4157 (2.3090)	Loss_h 3.0852 (4.2627)	Prec@1 100.000 (46.377)	
Epoch: [28][200/1333], lr: 0.0000025	Time 2.087 (1.990)	Loss 0.1934 (2.1907)	Loss_h 2.3325 (4.1650)	Prec@1 100.000 (48.315)	
Epoch: [28][220/1333], lr: 0.0000025	Time 2.098 (1.977)	Loss 0.9414 (2.0330)	Loss_h 0.9540 (4.0202)	Prec@1 100.000 (52.475)	
Epoch: [28][240/1333], lr: 0.0000025	Time 1.519 (1.990)	Loss 0.1794 (1.9911)	Loss_h 1.4445 (3.9295)	Prec@1 100.000 (54.054)	
Epoch: [28][260/1333], lr: 0.0000025	Time 1.958 (2.004)	Loss 0.9412 (1.9376)	Loss_h 3.7381 (3.9331)	Prec@1 100.000 (54.167)	
Epoch: [28][300/1333], lr: 0.0000025	Time 1.509 (2.019)	Loss 0.6468 (1.8239)	Loss_h 0.7581 (3.7272)	Prec@1 100.000 (57.554)	
Epoch: [28][340/1333], lr: 0.0000025	Time 1.531 (2.006)	Loss 3.2652 (1.8893)	Loss_h 3.9038 (3.7501)	Prec@1 0.000 (55.782)	
Epoch: [28][360/1333], lr: 0.0000025	Time 2.536 (2.019)	Loss 7.0428 (2.0194)	Loss_h 4.8072 (3.7719)	Prec@1 0.000 (53.988)	
Epoch: [28][380/1333], lr: 0.0000025	Time 1.505 (1.997)	Loss 1.7493 (2.0198)	Loss_h 2.6297 (3.7060)	Prec@1 0.000 (51.705)	
Epoch: [28][440/1333], lr: 0.0000025	Time 1.863 (1.961)	Loss 0.7055 (2.1663)	Loss_h 2.6261 (3.6789)	Prec@1 100.000 (48.558)	
Epoch: [28][460/1333], lr: 0.0000025	Time 2.201 (1.967)	Loss 1.9578 (2.1654)	Loss_h 5.0491 (3.6780)	Prec@1 0.000 (47.907)	
Epoch: [28][480/1333], lr: 0.0000025	Time 1.592 (1.963)	Loss 0.8457 (2.1481)	Loss_h 2.5731 (3.6531)	Prec@1 100.000 (48.661)	
Epoch: [28][500/1333], lr: 0.0000025	Time 1.509 (1.967)	Loss 1.7347 (2.1392)	Loss_h 3.0715 (3.6503)	Prec@1 0.000 (48.718)	
Epoch: [28][560/1333], lr: 0.0000025	Time 1.998 (2.000)	Loss 5.4337 (2.2243)	Loss_h 7.0209 (3.6573)	Prec@1 0.000 (47.909)	
Epoch: [28][640/1333], lr: 0.0000025	Time 1.971 (2.003)	Loss 5.1403 (2.2226)	Loss_h 5.0350 (3.5751)	Prec@1 0.000 (47.020)	
Epoch: [28][660/1333], lr: 0.0000025	Time 1.538 (1.998)	Loss 0.0352 (2.2138)	Loss_h 0.9454 (3.5492)	Prec@1 100.000 (47.756)	
Epoch: [28][700/1333], lr: 0.0000025	Time 2.640 (2.003)	Loss 0.0936 (2.1664)	Loss_h 3.1020 (3.5090)	Prec@1 100.000 (49.401)	
Epoch: [28][720/1333], lr: 0.0000025	Time 2.184 (2.013)	Loss 7.8937 (2.1297)	Loss_h 9.2245 (3.5124)	Prec@1 0.000 (50.720)	
Epoch: [28][740/1333], lr: 0.0000025	Time 2.480 (2.011)	Loss 0.1101 (2.1329)	Loss_h 1.0004 (3.4907)	Prec@1 100.000 (50.704)	
Epoch: [28][800/1333], lr: 0.0000025	Time 2.273 (2.016)	Loss 4.8310 (2.0906)	Loss_h 3.6554 (3.4888)	Prec@1 0.000 (51.832)	
Epoch: [28][820/1333], lr: 0.0000025	Time 2.048 (2.015)	Loss 0.9491 (2.0854)	Loss_h 5.5506 (3.4846)	Prec@1 100.000 (52.185)	
Epoch: [28][900/1333], lr: 0.0000025	Time 1.738 (2.001)	Loss 0.5797 (2.0028)	Loss_h 5.3134 (3.3936)	Prec@1 100.000 (53.991)	
Epoch: [28][940/1333], lr: 0.0000025	Time 1.972 (1.996)	Loss 0.1129 (2.0102)	Loss_h 0.8018 (3.3908)	Prec@1 100.000 (53.795)	
Epoch: [28][980/1333], lr: 0.0000025	Time 2.004 (1.996)	Loss 1.5618 (1.9875)	Loss_h 4.2361 (3.3537)	Prec@1 100.000 (53.978)	
Epoch: [28][1000/1333], lr: 0.0000025	Time 1.524 (1.994)	Loss 0.5973 (1.9802)	Loss_h 0.8312 (3.3519)	Prec@1 100.000 (54.449)	
Epoch: [28][1020/1333], lr: 0.0000025	Time 2.216 (1.994)	Loss 0.0742 (1.9604)	Loss_h 2.6951 (3.3257)	Prec@1 100.000 (54.865)	
Epoch: [28][1040/1333], lr: 0.0000025	Time 1.498 (1.988)	Loss 0.0110 (1.9422)	Loss_h 0.7452 (3.3146)	Prec@1 100.000 (55.285)	
Epoch: [28][1060/1333], lr: 0.0000025	Time 1.622 (1.983)	Loss 0.0380 (1.9115)	Loss_h 2.0390 (3.3098)	Prec@1 100.000 (55.976)	
Epoch: [28][1100/1333], lr: 0.0000025	Time 2.106 (1.983)	Loss 0.9698 (1.8795)	Loss_h 1.5978 (3.2870)	Prec@1 100.000 (57.252)	
Epoch: [28][1120/1333], lr: 0.0000025	Time 1.641 (1.978)	Loss 1.1747 (1.8640)	Loss_h 4.1112 (3.2835)	Prec@1 100.000 (57.598)	
Epoch: [28][1160/1333], lr: 0.0000025	Time 2.135 (1.981)	Loss 0.2525 (1.8516)	Loss_h 3.6730 (3.2841)	Prec@1 100.000 (58.047)	
Epoch: [28][1180/1333], lr: 0.0000025	Time 2.501 (1.982)	Loss 0.7045 (1.8302)	Loss_h 5.6282 (3.2806)	Prec@1 100.000 (58.615)	
Epoch: [28][1200/1333], lr: 0.0000025	Time 2.070 (1.980)	Loss 0.0801 (1.8201)	Loss_h 5.1062 (3.3085)	Prec@1 100.000 (58.783)	
Epoch: [28][1240/1333], lr: 0.0000025	Time 1.496 (1.985)	Loss 0.0000 (1.7701)	Loss_h 5.5055 (3.3205)	Prec@1 100.000 (59.966)	
Epoch: [28][1280/1333], lr: 0.0000025	Time 1.857 (1.984)	Loss 0.0177 (1.7671)	Loss_h 2.6005 (3.3312)	Prec@1 100.000 (60.098)	
Epoch: [28][1300/1333], lr: 0.0000025	Time 2.075 (1.982)	Loss 0.1172 (1.7504)	Loss_h 6.1754 (3.3435)	Prec@1 100.000 (60.450)	
Test: [40/457]	Time 1.726 (1.965)	Loss 7.6376 (7.1044)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 1.886 (1.939)	Loss 4.0051 (7.0257)	Prec@1 0.000 (0.000)	Prec@5 0.000 (4.348)
Test: [120/457]	Time 2.206 (1.954)	Loss 10.6801 (7.2266)	Prec@1 0.000 (0.000)	Prec@5 0.000 (3.571)
Test: [140/457]	Time 1.514 (1.912)	Loss 4.9208 (7.1596)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.985)
Test: [160/457]	Time 1.522 (1.885)	Loss 11.7232 (7.0805)	Prec@1 0.000 (0.000)	Prec@5 0.000 (6.579)
Test: [200/457]	Time 2.100 (1.897)	Loss 3.2720 (7.1908)	Prec@1 0.000 (0.000)	Prec@5 100.000 (6.452)
Test: [300/457]	Time 1.698 (1.984)	Loss 4.8655 (6.9345)	Prec@1 0.000 (1.379)	Prec@5 0.000 (10.345)
Test: [320/457]	Time 1.781 (1.969)	Loss 3.4259 (6.9222)	Prec@1 0.000 (1.290)	Prec@5 0.000 (10.323)
Test: [340/457]	Time 2.157 (1.965)	Loss 5.9927 (6.9185)	Prec@1 0.000 (1.220)	Prec@5 0.000 (9.756)
Test: [380/457]	Time 1.559 (1.958)	Loss 11.1943 (7.0481)	Prec@1 0.000 (1.081)	Prec@5 0.000 (9.730)
Test: [420/457]	Time 1.783 (1.942)	Loss 3.6099 (7.1217)	Prec@1 0.000 (0.985)	Prec@5 0.000 (9.852)
Test: [440/457]	Time 1.736 (1.927)	Loss 3.9235 (7.0955)	Prec@1 0.000 (0.943)	Prec@5 0.000 (9.434)
Testing Results: Prec@1 0.909 Prec@5 9.545 Loss 7.09090
Best Prec@1: 2.273

Epoch: [29][20/1333], lr: 0.0000025	Time 2.092 (2.057)	Loss 0.6596 (0.9445)	Loss_h 5.2223 (5.2171)	Prec@1 100.000 (90.000)	
Epoch: [29][40/1333], lr: 0.0000025	Time 2.069 (1.962)	Loss 0.4346 (1.5228)	Loss_h 2.2493 (4.2153)	Prec@1 100.000 (69.565)	
Epoch: [29][160/1333], lr: 0.0000025	Time 2.155 (2.104)	Loss 1.3774 (2.2270)	Loss_h 3.0607 (4.2544)	Prec@1 0.000 (47.826)	
Epoch: [29][200/1333], lr: 0.0000025	Time 2.453 (2.090)	Loss 0.1427 (2.1727)	Loss_h 2.3043 (4.1562)	Prec@1 100.000 (48.315)	
Epoch: [29][220/1333], lr: 0.0000025	Time 2.069 (2.060)	Loss 0.1405 (1.9967)	Loss_h 0.9493 (4.0113)	Prec@1 100.000 (52.475)	
Epoch: [29][240/1333], lr: 0.0000025	Time 1.522 (2.058)	Loss 0.1273 (1.9450)	Loss_h 1.4173 (3.9209)	Prec@1 100.000 (53.153)	
Epoch: [29][260/1333], lr: 0.0000025	Time 1.993 (2.074)	Loss 1.3013 (1.9100)	Loss_h 3.7561 (3.9254)	Prec@1 0.000 (54.167)	
Epoch: [29][300/1333], lr: 0.0000025	Time 1.587 (2.075)	Loss 0.7230 (1.8333)	Loss_h 0.7459 (3.7199)	Prec@1 100.000 (54.676)	
Epoch: [29][340/1333], lr: 0.0000025	Time 1.855 (2.059)	Loss 1.9032 (1.8873)	Loss_h 3.8663 (3.7424)	Prec@1 0.000 (53.741)	
Epoch: [29][360/1333], lr: 0.0000025	Time 2.701 (2.080)	Loss 5.7739 (1.9633)	Loss_h 4.7835 (3.7632)	Prec@1 0.000 (52.761)	
Epoch: [29][380/1333], lr: 0.0000025	Time 1.527 (2.055)	Loss 2.8500 (1.9773)	Loss_h 2.5695 (3.6962)	Prec@1 0.000 (51.705)	
Epoch: [29][440/1333], lr: 0.0000025	Time 2.317 (2.033)	Loss 1.5623 (2.1214)	Loss_h 2.6248 (3.6692)	Prec@1 0.000 (48.558)	
Epoch: [29][460/1333], lr: 0.0000025	Time 1.905 (2.029)	Loss 2.7397 (2.1340)	Loss_h 5.0623 (3.6687)	Prec@1 0.000 (47.907)	
Epoch: [29][480/1333], lr: 0.0000025	Time 1.588 (2.023)	Loss 0.8248 (2.1202)	Loss_h 2.5675 (3.6441)	Prec@1 100.000 (48.214)	
Epoch: [29][500/1333], lr: 0.0000025	Time 1.677 (2.030)	Loss 3.7074 (2.1209)	Loss_h 3.0786 (3.6418)	Prec@1 0.000 (47.863)	
Epoch: [29][560/1333], lr: 0.0000025	Time 1.791 (2.038)	Loss 4.8562 (2.2104)	Loss_h 7.0457 (3.6507)	Prec@1 0.000 (45.627)	
Epoch: [29][640/1333], lr: 0.0000025	Time 1.967 (2.035)	Loss 4.8395 (2.2238)	Loss_h 5.0440 (3.5704)	Prec@1 0.000 (43.709)	
Epoch: [29][660/1333], lr: 0.0000025	Time 1.677 (2.035)	Loss 0.1081 (2.2076)	Loss_h 0.9371 (3.5448)	Prec@1 100.000 (44.551)	
Epoch: [29][700/1333], lr: 0.0000025	Time 2.642 (2.044)	Loss 0.0774 (2.1596)	Loss_h 3.1065 (3.5049)	Prec@1 100.000 (46.108)	
Epoch: [29][720/1333], lr: 0.0000025	Time 2.185 (2.049)	Loss 9.2024 (2.1207)	Loss_h 9.2358 (3.5084)	Prec@1 0.000 (47.550)	
Epoch: [29][740/1333], lr: 0.0000025	Time 2.323 (2.045)	Loss 0.1863 (2.1006)	Loss_h 0.9840 (3.4867)	Prec@1 100.000 (48.169)	
Epoch: [29][800/1333], lr: 0.0000025	Time 2.277 (2.050)	Loss 3.2254 (2.0462)	Loss_h 3.6678 (3.4844)	Prec@1 0.000 (49.476)	
Epoch: [29][820/1333], lr: 0.0000025	Time 2.077 (2.048)	Loss 3.2136 (2.0459)	Loss_h 5.5477 (3.4802)	Prec@1 0.000 (49.357)	
Epoch: [29][900/1333], lr: 0.0000025	Time 1.970 (2.041)	Loss 1.7788 (1.9757)	Loss_h 5.3099 (3.3893)	Prec@1 0.000 (51.408)	
Epoch: [29][940/1333], lr: 0.0000025	Time 2.160 (2.045)	Loss 0.0501 (1.9808)	Loss_h 0.8014 (3.3867)	Prec@1 100.000 (51.562)	
Epoch: [29][980/1333], lr: 0.0000025	Time 2.166 (2.049)	Loss 1.9630 (1.9524)	Loss_h 4.2338 (3.3499)	Prec@1 0.000 (52.043)	
Epoch: [29][1000/1333], lr: 0.0000025	Time 1.545 (2.048)	Loss 0.0628 (1.9546)	Loss_h 0.8406 (3.3482)	Prec@1 100.000 (52.119)	
Epoch: [29][1020/1333], lr: 0.0000025	Time 2.568 (2.047)	Loss 0.0784 (1.9427)	Loss_h 2.6838 (3.3220)	Prec@1 100.000 (52.588)	
Epoch: [29][1040/1333], lr: 0.0000025	Time 1.695 (2.044)	Loss 0.0785 (1.9269)	Loss_h 0.7446 (3.3109)	Prec@1 100.000 (53.049)	
Epoch: [29][1060/1333], lr: 0.0000025	Time 1.643 (2.041)	Loss 0.1438 (1.8975)	Loss_h 2.0359 (3.3062)	Prec@1 100.000 (53.785)	
Epoch: [29][1100/1333], lr: 0.0000025	Time 2.132 (2.038)	Loss 0.7582 (1.8755)	Loss_h 1.5931 (3.2835)	Prec@1 100.000 (54.389)	
Epoch: [29][1120/1333], lr: 0.0000025	Time 1.621 (2.033)	Loss 2.9463 (1.8628)	Loss_h 4.1001 (3.2799)	Prec@1 0.000 (54.597)	
Epoch: [29][1160/1333], lr: 0.0000025	Time 1.893 (2.035)	Loss 0.0519 (1.8621)	Loss_h 3.6673 (3.2803)	Prec@1 100.000 (55.335)	
Epoch: [29][1180/1333], lr: 0.0000025	Time 2.714 (2.036)	Loss 4.7822 (1.8465)	Loss_h 5.6392 (3.2769)	Prec@1 0.000 (55.595)	
Epoch: [29][1200/1333], lr: 0.0000025	Time 2.173 (2.034)	Loss 3.0937 (1.8368)	Loss_h 5.0917 (3.3050)	Prec@1 0.000 (55.652)	
Epoch: [29][1240/1333], lr: 0.0000025	Time 1.510 (2.034)	Loss 0.0000 (1.7879)	Loss_h 5.5035 (3.3169)	Prec@1 100.000 (56.951)	
Epoch: [29][1280/1333], lr: 0.0000025	Time 1.861 (2.031)	Loss 0.0003 (1.7632)	Loss_h 2.5891 (3.3275)	Prec@1 100.000 (57.655)	
Epoch: [29][1300/1333], lr: 0.0000025	Time 2.331 (2.030)	Loss 0.2279 (1.7430)	Loss_h 6.1640 (3.3399)	Prec@1 100.000 (58.199)	
Test: [40/457]	Time 1.725 (2.164)	Loss 7.6304 (7.0969)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 1.861 (2.020)	Loss 3.9626 (7.0274)	Prec@1 0.000 (0.000)	Prec@5 0.000 (4.348)
Test: [120/457]	Time 2.001 (1.985)	Loss 10.7450 (7.2275)	Prec@1 0.000 (0.000)	Prec@5 0.000 (3.571)
Test: [140/457]	Time 1.661 (1.932)	Loss 4.9129 (7.1580)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.985)
Test: [160/457]	Time 1.557 (1.911)	Loss 11.7770 (7.0803)	Prec@1 0.000 (0.000)	Prec@5 0.000 (6.579)
Test: [200/457]	Time 1.926 (1.908)	Loss 3.2532 (7.1953)	Prec@1 0.000 (0.000)	Prec@5 100.000 (6.452)
Test: [300/457]	Time 2.012 (1.977)	Loss 4.8620 (6.9460)	Prec@1 0.000 (1.379)	Prec@5 0.000 (10.345)
Test: [320/457]	Time 1.776 (1.969)	Loss 3.4483 (6.9326)	Prec@1 0.000 (1.290)	Prec@5 0.000 (10.323)
Test: [340/457]	Time 2.094 (1.962)	Loss 6.0325 (6.9296)	Prec@1 0.000 (1.220)	Prec@5 0.000 (9.756)
Test: [380/457]	Time 1.526 (1.945)	Loss 11.2158 (7.0598)	Prec@1 0.000 (1.081)	Prec@5 0.000 (9.730)
Test: [420/457]	Time 1.659 (1.926)	Loss 3.5981 (7.1354)	Prec@1 0.000 (0.985)	Prec@5 0.000 (9.852)
Test: [440/457]	Time 1.783 (1.913)	Loss 3.8602 (7.1079)	Prec@1 0.000 (0.943)	Prec@5 0.000 (9.434)
Testing Results: Prec@1 0.909 Prec@5 9.545 Loss 7.10316
Best Prec@1: 2.273

Epoch: [30][20/1333], lr: 0.0000025	Time 2.146 (2.152)	Loss 0.9561 (1.2041)	Loss_h 5.2254 (5.2163)	Prec@1 100.000 (70.000)	
Epoch: [30][40/1333], lr: 0.0000025	Time 2.093 (2.040)	Loss 0.3223 (1.6695)	Loss_h 2.2296 (4.2126)	Prec@1 100.000 (60.870)	
Epoch: [30][160/1333], lr: 0.0000025	Time 1.990 (2.052)	Loss 3.6725 (2.3405)	Loss_h 3.0543 (4.2542)	Prec@1 0.000 (43.478)	
Epoch: [30][200/1333], lr: 0.0000025	Time 2.337 (2.051)	Loss 0.1121 (2.2929)	Loss_h 2.2783 (4.1563)	Prec@1 100.000 (41.573)	
Epoch: [30][220/1333], lr: 0.0000025	Time 2.288 (2.060)	Loss 0.4916 (2.1058)	Loss_h 0.9300 (4.0104)	Prec@1 100.000 (47.525)	
Epoch: [30][240/1333], lr: 0.0000025	Time 1.674 (2.077)	Loss 0.1307 (2.0696)	Loss_h 1.3879 (3.9187)	Prec@1 100.000 (49.550)	
Epoch: [30][260/1333], lr: 0.0000025	Time 2.169 (2.089)	Loss 1.3690 (2.0169)	Loss_h 3.7462 (3.9231)	Prec@1 0.000 (48.333)	
Epoch: [30][300/1333], lr: 0.0000025	Time 1.660 (2.111)	Loss 0.5827 (1.9004)	Loss_h 0.7409 (3.7170)	Prec@1 100.000 (51.799)	
Epoch: [30][340/1333], lr: 0.0000025	Time 1.572 (2.103)	Loss 1.6362 (1.9536)	Loss_h 3.8785 (3.7402)	Prec@1 0.000 (50.340)	
Epoch: [30][360/1333], lr: 0.0000025	Time 2.507 (2.111)	Loss 6.7635 (2.0443)	Loss_h 4.7950 (3.7624)	Prec@1 0.000 (50.307)	
