Test: [240/457]	Time 2.364 (2.060)	Loss 19.0053 (11.0239)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [320/457]	Time 1.779 (2.037)	Loss 8.5916 (11.5498)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [380/457]	Time 1.541 (2.006)	Loss 6.9861 (10.7456)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.333)
Test: [420/457]	Time 1.902 (2.003)	Loss 2.5378 (10.3415)	Prec@1 0.000 (0.000)	Prec@5 100.000 (2.484)
Testing Results: Prec@1 0.588 Prec@5 5.294 Loss 9.98979
Best Prec@1: 0.588

Epoch: [4][20/1333], lr: 0.0002500	Time 2.106 (2.049)	Loss 1.1443 (3.0229)	Loss_h 2.0818 (3.7957)	Prec@1 0.000 (0.000)	
Epoch: [4][60/1333], lr: 0.0002500	Time 1.638 (2.018)	Loss 4.3905 (2.1155)	Loss_h 4.0510 (4.0239)	Prec@1 0.000 (33.333)	
Epoch: [4][220/1333], lr: 0.0002500	Time 2.393 (2.043)	Loss 0.1815 (1.7318)	Loss_h 6.7395 (3.4614)	Prec@1 100.000 (49.351)	
Epoch: [4][260/1333], lr: 0.0002500	Time 2.383 (2.080)	Loss 1.8530 (1.6575)	Loss_h 5.1047 (3.8444)	Prec@1 0.000 (51.648)	
Epoch: [4][300/1333], lr: 0.0002500	Time 1.778 (2.141)	Loss 1.4883 (1.7288)	Loss_h 4.3173 (4.0785)	Prec@1 0.000 (50.000)	
Epoch: [4][320/1333], lr: 0.0002500	Time 3.073 (2.153)	Loss 2.0013 (1.7513)	Loss_h 4.1596 (4.0917)	Prec@1 0.000 (49.107)	
Epoch: [4][420/1333], lr: 0.0002500	Time 2.442 (2.115)	Loss 0.8007 (1.6397)	Loss_h 4.2010 (4.0223)	Prec@1 100.000 (53.378)	
Epoch: [4][460/1333], lr: 0.0002500	Time 2.163 (2.119)	Loss 0.4993 (1.6784)	Loss_h 2.8198 (3.9758)	Prec@1 100.000 (52.830)	
Epoch: [4][480/1333], lr: 0.0002500	Time 1.843 (2.118)	Loss 0.0154 (1.6476)	Loss_h 2.2972 (3.9518)	Prec@1 100.000 (54.438)	
Epoch: [4][500/1333], lr: 0.0002500	Time 1.766 (2.142)	Loss 2.2230 (1.6083)	Loss_h 2.1461 (3.8500)	Prec@1 0.000 (55.249)	
Epoch: [4][600/1333], lr: 0.0002500	Time 1.918 (2.151)	Loss 0.0295 (1.4987)	Loss_h 4.7034 (4.0222)	Prec@1 100.000 (58.150)	
Epoch: [4][620/1333], lr: 0.0002500	Time 1.894 (2.153)	Loss 0.0816 (1.4707)	Loss_h 4.2499 (4.0310)	Prec@1 100.000 (59.072)	
Epoch: [4][660/1333], lr: 0.0002500	Time 1.760 (2.153)	Loss 0.0040 (1.4953)	Loss_h 4.5139 (4.0448)	Prec@1 100.000 (58.678)	
Epoch: [4][700/1333], lr: 0.0002500	Time 2.827 (2.167)	Loss 0.3125 (1.4941)	Loss_h 4.6005 (4.0624)	Prec@1 100.000 (58.203)	
Epoch: [4][740/1333], lr: 0.0002500	Time 5.493 (2.195)	Loss 3.3176 (1.4866)	Loss_h 4.2489 (4.0861)	Prec@1 0.000 (58.633)	
Epoch: [4][880/1333], lr: 0.0002500	Time 1.764 (2.179)	Loss 0.1197 (1.5423)	Loss_h 3.7575 (4.0906)	Prec@1 100.000 (57.098)	
Epoch: [4][940/1333], lr: 0.0002500	Time 2.016 (2.162)	Loss 2.3248 (1.5397)	Loss_h 3.1597 (4.0568)	Prec@1 0.000 (57.270)	
Epoch: [4][1060/1333], lr: 0.0002500	Time 1.673 (2.136)	Loss 2.1576 (1.4719)	Loss_h 4.3082 (3.9662)	Prec@1 0.000 (59.162)	
Epoch: [4][1280/1333], lr: 0.0002500	Time 1.911 (2.113)	Loss 2.5524 (1.5143)	Loss_h 4.6861 (3.9647)	Prec@1 0.000 (58.700)	
Test: [40/457]	Time 2.278 (2.245)	Loss 10.0389 (6.9829)	Prec@1 0.000 (7.143)	Prec@5 0.000 (7.143)
Test: [100/457]	Time 2.200 (2.170)	Loss 7.4164 (8.6786)	Prec@1 0.000 (2.439)	Prec@5 0.000 (2.439)
Test: [140/457]	Time 1.759 (2.167)	Loss 12.0340 (9.4293)	Prec@1 0.000 (1.667)	Prec@5 0.000 (3.333)
Test: [180/457]	Time 2.135 (2.257)	Loss 4.7035 (10.5177)	Prec@1 0.000 (1.316)	Prec@5 0.000 (2.632)
Test: [240/457]	Time 2.734 (2.302)	Loss 27.3426 (11.9103)	Prec@1 0.000 (1.042)	Prec@5 0.000 (2.083)
Test: [320/457]	Time 1.780 (2.207)	Loss 9.2718 (12.7288)	Prec@1 0.000 (0.813)	Prec@5 0.000 (1.626)
Test: [380/457]	Time 1.548 (2.140)	Loss 5.9712 (11.9640)	Prec@1 0.000 (0.667)	Prec@5 0.000 (2.000)
